Remaining: 211 collecting now: 'Hussein of Jordan|2014-08-26T23:27:45Z.html' done in 0.4048 average: 0.3473953859649122
Remaining: 210 collecting now: 'Hussein of Jordan|2011-07-16T11:33:18Z.html' done in 0.455204 average: 0.34786616593886455
Remaining: 209 collecting now: 'Hussein of Jordan|2013-08-29T02:49:40Z.html' done in 0.393701 average: 0.34806544782608684
Remaining: 208 collecting now: 'Hussein of Jordan|2015-03-31T16:28:59Z.html' done in 0.478168 average: 0.3486286623376622
Remaining: 207 collecting now: 'Hussein of Jordan|2012-07-27T21:21:26Z.html' done in 0.442419 average: 0.34903293103448263
Remaining: 206 collecting now: 'Hussein of Jordan|2016-05-28T15:09:04Z.html' done in 0.38946 average: 0.34920643776824023
Remaining: 205 collecting now: 'Hussein of Jordan|2009-01-29T22:54:35Z.html' done in 0.537119 average: 0.35000948290598277
Remaining: 204 collecting now: 'Hussein of Jordan|2019-03-17T17:24:37Z.html' done in 0.291949 average: 0.3497624170212765
Remaining: 203 collecting now: 'U.S. Route 30 in Indiana|2006-08-21T05:11:15Z.html' done in 2.076244 average: 0.3570780169491525
Remaining: 202 collecting now: 'Chachani|2012-05-03T18:20:02Z.html' done in 0.008215 average: 0.35560602109704637
Remaining: 201 collecting now: 'Roderigo Lopez|2013-05-23T21:26:52Z.html' done in 0.06049 average: 0.354366037815126
Remaining: 200 collecting now: 'Hussein of Jordan|2017-03-21T04:54:42Z.html' done in 0.063412 average: 0.3531486569037656
Remaining: 199 collecting now: 'Fair dealing in United Kingdom law|2013-02-24T22:43:49Z.html' done in 0.521346 average: 0.3538494791666666
Remaining: 198 collecting now: 'Hussein of Jordan|2008-11-28T13:08:52Z.html' done in 0.237257 average: 0.353365692946058
Remaining: 197 collecting now: 'Hussein of Jordan|2015-09-24T20:06:32Z.html' done in 0.187241 average: 0.3526792272727272
Remaining: 196 collecting now: 'Chachani|2015-01-30T12:10:21Z.html' done in 0.454072 average: 0.3530964814814814
Remaining: 195 collecting now: 'U.S. Route 30 in Indiana|2009-11-13T19:37:14Z.html' done in 0.052786 average: 0.35186570081967206
Remaining: 194 collecting now: 'Hussein of Jordan|2005-11-05T12:06:22Z.html' done in 0.0713 average: 0.35072053469387743
Remaining: 193 collecting now: 'Hussein of Jordan|2013-10-11T01:50:38Z.html' done in 0.158732 average: 0.34994009349593486
Remaining: 192 collecting now: 'Chachani|2008-04-30T15:10:38Z.html' done in 0.603259 average: 0.35096567611336016
Remaining: 191 collecting now: 'Roderigo Lopez|2015-09-07T15:43:56Z.html' done in 0.061041 average: 0.34979662499999986
Remaining: 190 collecting now: 'U.S. Route 30 in Indiana|2009-12-18T03:37:08Z.html' done in 0.320668 average: 0.349679642570281
Remaining: 189 collecting now: 'Chachani|2017-08-11T06:31:56Z.html' done in 0.091237 average: 0.34864587199999986
Remaining: 188 collecting now: 'Hussein of Jordan|2007-01-30T01:34:45Z.html' done in 0.211418 average: 0.3480991474103584
Remaining: 187 collecting now: 'Fair dealing in United Kingdom law|2019-12-27T11:41:48Z.html' done in 0.306271 average: 0.34793316269841257
Remaining: 186 collecting now: 'Roderigo Lopez|2008-03-01T04:13:26Z.html' done in 0.367498 average: 0.3480104940711461
Remaining: 185 collecting now: 'Hussein of Jordan|2010-05-31T19:45:46Z.html' done in 0.060501 average: 0.3468785669291337
Remaining: 184 collecting now: 'Chachani|2009-05-06T15:36:09Z.html' done in 0.373433 average: 0.3469827019607842
Remaining: 183 collecting now: 'Chachani|2015-03-04T13:41:50Z.html' done in 0.036197 average: 0.3457686953124999
Remaining: 182 collecting now: 'Chachani|2008-09-19T05:15:56Z.html' done in 0.046153 average: 0.3446028754863812
Remaining: 181 collecting now: 'Hussein of Jordan|2011-05-31T20:37:31Z.html' done in 0.033117 average: 0.3433955658914728
Remaining: 180 collecting now: 'Roderigo Lopez|2015-06-25T09:01:03Z.html' done in 0.394198 average: 0.3435917142857142
Remaining: 179 collecting now: 'Roderigo Lopez|2010-02-11T18:17:30Z.html' done in 0.047634 average: 0.3424534153846153
Remaining: 178 collecting now: 'Roderigo Lopez|2013-03-12T09:16:52Z.html' done in 0.062169 average: 0.3413795287356321
Remaining: 177 collecting now: 'Hussein of Jordan|2013-12-31T21:24:55Z.html' done in 0.057072 average: 0.3402943854961831
Remaining: 176 collecting now: 'Chachani|2015-02-14T23:01:29Z.html' done in 0.434924 average: 0.3406541939163497
Remaining: 175 collecting now: 'Hussein of Jordan|2009-02-28T20:12:42Z.html' done in 0.057483 average: 0.3395815757575757
Remaining: 174 collecting now: 'U.S. Route 30 in Indiana|2007-10-20T03:36:10Z.html' done in 0.205152 average: 0.33907429433962255
Remaining: 173 collecting now: 'U.S. Route 30 in Indiana|2013-12-20T02:36:32Z.html' done in 0.021148 average: 0.3378790827067668
Remaining: 172 collecting now: 'U.S. Route 30 in Indiana|2007-12-25T18:05:42Z.html' done in 0.166126 average: 0.3372358127340823
Remaining: 171 collecting now: 'Hussein of Jordan|2019-07-21T10:19:07Z.html' done in 0.023759 average: 0.33606612313432827
Remaining: 170 collecting now: 'U.S. Route 30 in Indiana|2017-05-12T12:31:18Z.html' done in 2.132347 average: 0.3427437472118958
Remaining: 169 collecting now: 'Chachani|2008-11-29T19:57:07Z.html' done in 0.158318 average: 0.3420606888888888
Remaining: 168 collecting now: 'Hussein of Jordan|2015-11-24T23:57:57Z.html' done in 0.031563 average: 0.3409149409594095
Remaining: 167 collecting now: 'Roderigo Lopez|2012-10-14T21:36:22Z.html' done in 0.461736 average: 0.3413591360294117
Remaining: 166 collecting now: 'Chachani|2010-12-05T18:13:43Z.html' done in 0.063085 average: 0.3403398168498168
Remaining: 165 collecting now: 'Roderigo Lopez|2011-11-25T10:39:28Z.html' done in 0.049687 average: 0.33927904014598537
Remaining: 164 collecting now: 'U.S. Route 30 in Indiana|2008-02-04T22:14:53Z.html' done in 0.063054 average: 0.33827458545454536
Remaining: 163 collecting now: 'Hussein of Jordan|2019-08-31T21:32:46Z.html' done in 0.057488 average: 0.3372572427536231
Remaining: 162 collecting now: 'Fair dealing in United Kingdom law|2016-11-01T02:45:42Z.html' done in 1.548462 average: 0.3416298231046931
Remaining: 161 collecting now: 'Hussein of Jordan|2007-11-30T09:16:17Z.html' done in 0.236759 average: 0.3412525899280575
Remaining: 160 collecting now: 'Hussein of Jordan|2015-10-29T14:02:59Z.html' done in 0.2279 average: 0.3408463082437276
Remaining: 159 collecting now: 'U.S. Route 30 in Indiana|2015-03-27T03:52:31Z.html' done in 0.459177 average: 0.34126891785714286
Remaining: 158 collecting now: 'Hussein of Jordan|2018-07-28T07:20:59Z.html' done in 0.155224 average: 0.3406068362989324
Remaining: 157 collecting now: 'Hussein of Jordan|2014-04-30T19:37:14Z.html' done in 1.892663 average: 0.3461105815602837
Remaining: 156 collecting now: 'Roderigo Lopez|2014-12-08T02:06:09Z.html' done in 0.723602 average: 0.3474444734982332
Remaining: 155 collecting now: 'Roderigo Lopez|2011-09-18T15:26:14Z.html' done in 0.057551 average: 0.3464237218309859
Remaining: 154 collecting now: 'Hussein of Jordan|2020-02-02T06:53:33Z.html' done in 0.058115 average: 0.3454121122807018
Remaining: 153 collecting now: 'Hussein of Jordan|2016-12-23T14:54:46Z.html' done in 1.535371 average: 0.3495728076923077
Remaining: 152 collecting now: 'Hussein of Jordan|2011-10-29T01:07:34Z.html' done in 0.521776 average: 0.350172818815331
Remaining: 151 collecting now: 'Hussein of Jordan|2008-04-20T20:00:29Z.html' done in 0.572713 average: 0.35094552777777777
Remaining: 150 collecting now: 'Chachani|2007-04-14T19:17:45Z.html' done in 0.351738 average: 0.35094826989619377
Remaining: 149 collecting now: 'Hussein of Jordan|2020-01-29T13:06:57Z.html' done in 0.02956 average: 0.34984003448275863
Remaining: 148 collecting now: 'U.S. Route 30 in Indiana|2014-08-30T14:24:35Z.html' done in 2.004795 average: 0.3555271649484536
Remaining: 147 collecting now: 'Roderigo Lopez|2014-09-29T13:35:19Z.html' done in 0.198583 average: 0.35498968493150684
Remaining: 146 collecting now: 'Hussein of Jordan|2005-03-29T03:56:35Z.html' done in 0.075466 average: 0.3540356791808874
Remaining: 145 collecting now: 'Hussein of Jordan|2007-08-13T10:19:35Z.html' done in 0.067493 average: 0.3530610442176871
Remaining: 144 collecting now: 'Roderigo Lopez|2013-08-19T10:07:47Z.html' done in 0.224477 average: 0.3526251661016949
Remaining: 143 collecting now: 'Roderigo Lopez|2015-10-16T10:23:34Z.html' done in 0.061992 average: 0.3516432972972973
Remaining: 142 collecting now: 'Hussein of Jordan|2009-06-24T01:54:03Z.html' done in 0.267188 average: 0.351358936026936
Remaining: 141 collecting now: 'Hussein of Jordan|2019-10-26T10:20:09Z.html' done in 0.248859 average: 0.35101497651006713
Remaining: 140 collecting now: 'Chachani|2018-06-23T03:01:59Z.html' done in 2.119819 average: 0.3569307090301004
Remaining: 139 collecting now: 'Chachani|2008-12-18T14:22:55Z.html' done in 0.150795 average: 0.35624359000000005
Remaining: 138 collecting now: 'Hussein of Jordan|2007-06-28T01:15:29Z.html' done in 0.039721 average: 0.35519201993355487
Remaining: 137 collecting now: 'Hussein of Jordan|2012-03-19T17:21:28Z.html' done in 0.235333 average: 0.35479513576158944
Remaining: 136 collecting now: 'Roderigo Lopez|2014-06-11T05:22:19Z.html' done in 0.403852 average: 0.3549570396039604
Remaining: 135 collecting now: 'U.S. Route 30 in Indiana|2008-11-28T19:07:01Z.html' done in 0.047171 average: 0.35394458552631586
Remaining: 134 collecting now: 'Hussein of Jordan|2018-02-08T05:45:34Z.html' done in 0.072482 average: 0.3530217573770492
Remaining: 133 collecting now: 'Chachani|2014-05-18T07:28:00Z.html' done in 1.733474 average: 0.3575330392156863
Remaining: 132 collecting now: 'Hussein of Jordan|2007-03-19T23:00:32Z.html' done in 0.082803 average: 0.35663815309446256
Remaining: 131 collecting now: 'U.S. Route 30 in Indiana|2017-06-24T19:35:38Z.html' done in 0.320466 average: 0.35652071103896105
Remaining: 130 collecting now: 'Chachani|2011-07-06T00:48:58Z.html' done in 0.258667 average: 0.35620403236245957
Remaining: 129 collecting now: 'Hussein of Jordan|2018-03-31T10:10:55Z.html' done in 0.081248 average: 0.35531707741935487
Remaining: 128 collecting now: 'Hussein of Jordan|2013-11-13T09:19:28Z.html' done in 1.717164 average: 0.3596960064308682
Remaining: 127 collecting now: 'Hussein of Jordan|2013-03-29T04:04:32Z.html' done in 0.44118 average: 0.3599571730769231
Remaining: 126 collecting now: 'Chachani|2016-06-12T20:35:45Z.html' done in 0.481068 average: 0.3603441086261981
Remaining: 125 collecting now: 'U.S. Route 30 in Indiana|2016-11-27T18:38:17Z.html' done in 0.185248 average: 0.3597864777070064
Remaining: 124 collecting now: 'Hussein of Jordan|2006-05-31T21:01:50Z.html' done in 0.270803 average: 0.35950399047619047
Remaining: 123 collecting now: 'Hussein of Jordan|2014-01-15T05:27:19Z.html' done in 0.176409 average: 0.3589245759493671
Remaining: 122 collecting now: 'Chachani|2017-04-23T21:24:17Z.html' done in 0.692327 average: 0.3599763186119874
Remaining: 121 collecting now: 'Hussein of Jordan|2003-06-11T21:06:06Z.html' done in 0.247672 average: 0.35962316037735853
Remaining: 120 collecting now: 'Hussein of Jordan|2013-09-27T20:11:34Z.html' done in 0.050551 average: 0.35865428213166145
Remaining: 119 collecting now: 'Chachani|2008-06-10T20:23:02Z.html' done in 0.605902 average: 0.35942693125
Remaining: 118 collecting now: 'Hussein of Jordan|2010-01-20T15:09:55Z.html' done in 0.033515 average: 0.35841162928348913
Remaining: 117 collecting now: 'Roderigo Lopez|2013-07-26T13:51:26Z.html' done in 0.340895 average: 0.35835722981366464
Remaining: 116 collecting now: 'Hussein of Jordan|2017-02-18T16:01:41Z.html' done in 0.051673 average: 0.3574077430340557
Remaining: 115 collecting now: 'Roderigo Lopez|2009-10-14T22:24:02Z.html' done in 0.481876 average: 0.3577919043209877
Remaining: 114 collecting now: 'Roderigo Lopez|2017-10-24T07:44:32Z.html' done in 0.053197 average: 0.35685468923076924
Remaining: 113 collecting now: 'Roderigo Lopez|2016-10-26T10:58:44Z.html' done in 0.252916 average: 0.3565358588957055
Remaining: 112 collecting now: 'Hussein of Jordan|2014-03-28T12:26:42Z.html' done in 0.246216 average: 0.3561984892966361
Remaining: 111 collecting now: 'Chachani|2016-08-29T00:27:22Z.html' done in 0.421348 average: 0.3563971158536585
Remaining: 110 collecting now: 'Hussein of Jordan|2004-04-28T09:29:25Z.html' done in 0.139076 average: 0.35573656534954406
Remaining: 109 collecting now: 'U.S. Route 30 in Indiana|2010-01-04T04:09:10Z.html' done in 0.220676 average: 0.3553272909090909
Remaining: 108 collecting now: 'Roderigo Lopez|2006-02-28T21:13:40Z.html' done in 0.097401 average: 0.35454805740181267
Remaining: 107 collecting now: 'Chachani|2010-11-30T17:35:35Z.html' done in 0.054228 average: 0.3536434789156626
Remaining: 106 collecting now: 'Roderigo Lopez|2015-11-28T14:39:34Z.html' done in 0.073544 average: 0.3528023393393393
Remaining: 105 collecting now: 'Hussein of Jordan|2011-03-21T19:02:23Z.html' done in 0.305584 average: 0.35266096706586825
Remaining: 104 collecting now: 'Hussein of Jordan|2017-10-29T22:34:02Z.html' done in 0.686567 average: 0.3536577014925373
Remaining: 103 collecting now: 'Chachani|2009-02-14T20:11:31Z.html' done in 1.706932 average: 0.3576853035714285
Remaining: 102 collecting now: 'Hussein of Jordan|2013-01-28T01:26:05Z.html' done in 0.041594 average: 0.35674734718100887
Remaining: 101 collecting now: 'Roderigo Lopez|2009-08-14T00:24:42Z.html' done in 0.422869 average: 0.356942973372781
Remaining: 100 collecting now: 'Hussein of Jordan|2014-06-19T21:26:47Z.html' done in 0.049867 average: 0.35603714454277285
Remaining: 99 collecting now: 'U.S. Route 30 in Indiana|2009-04-26T23:14:31Z.html' done in 0.473155 average: 0.3563816088235294
Remaining: 98 collecting now: 'Hussein of Jordan|2009-07-22T05:05:38Z.html' done in 0.072461 average: 0.3555489970674487
Remaining: 97 collecting now: 'Chachani|2012-10-30T15:52:05Z.html' done in 0.285744 average: 0.3553448888888889
Remaining: 96 collecting now: 'Hussein of Jordan|2005-10-21T18:04:28Z.html' done in 0.048463 average: 0.3544501895043732
Remaining: 95 collecting now: 'Hussein of Jordan|2012-09-29T17:16:36Z.html' done in 0.131243 average: 0.3538013313953488
Remaining: 94 collecting now: 'Hussein of Jordan|2016-07-27T20:41:09Z.html' done in 0.376634 average: 0.35386751304347824
Remaining: 93 collecting now: 'Hussein of Jordan|2014-05-06T10:59:05Z.html' done in 0.4804 average: 0.35423321387283235
Remaining: 92 collecting now: 'Roderigo Lopez|2006-06-09T18:55:17Z.html' done in 0.513997 average: 0.3546936282420749
Remaining: 91 collecting now: 'Hussein of Jordan|2005-09-06T09:46:19Z.html' done in 0.055656 average: 0.35383432471264364
Remaining: 90 collecting now: 'Chachani|2019-06-24T10:32:15Z.html' done in 0.099737 average: 0.35310625214899716
Remaining: 89 collecting now: 'Hussein of Jordan|2018-11-28T22:12:18Z.html' done in 0.289564 average: 0.35292470285714284
Remaining: 88 collecting now: 'Chachani|2008-03-04T02:46:00Z.html' done in 1.656259 average: 0.356637905982906
Remaining: 87 collecting now: 'Hussein of Jordan|2006-12-21T18:09:29Z.html' done in 0.034886 average: 0.3557238380681818
Remaining: 86 collecting now: 'Chachani|2014-08-21T23:03:31Z.html' done in 0.272441 average: 0.35548790934844193
Remaining: 85 collecting now: 'Hussein of Jordan|2015-04-28T03:58:52Z.html' done in 0.056039 average: 0.3546420084745763
Remaining: 84 collecting now: 'Hussein of Jordan|2004-11-29T02:12:04Z.html' done in 0.710963 average: 0.3556457295774648
Remaining: 83 collecting now: 'Hussein of Jordan|2004-12-22T23:08:54Z.html' done in 0.202631 average: 0.35521591292134835
Remaining: 82 collecting now: 'Roderigo Lopez|2006-07-27T19:27:50Z.html' done in 0.198804 average: 0.3547777843137255
Remaining: 81 collecting now: 'Hussein of Jordan|2007-04-26T17:04:24Z.html' done in 0.068613 average: 0.3539784413407821
Remaining: 80 collecting now: 'Roderigo Lopez|2008-09-19T13:22:36Z.html' done in 0.309701 average: 0.3538551058495822
Remaining: 79 collecting now: 'Hussein of Jordan|2017-12-19T12:42:44Z.html' done in 0.091808 average: 0.35312719722222224
Remaining: 78 collecting now: 'Hussein of Jordan|2019-01-14T20:11:28Z.html' done in 1.668445 average: 0.3567707368421053
Remaining: 77 collecting now: 'Chachani|2005-02-21T08:26:46Z.html' done in 1.978848 average: 0.36125161325966854
Remaining: 76 collecting now: 'U.S. Route 30 in Indiana|2007-02-10T20:33:55Z.html' done in 0.006416 average: 0.36027410468319565
Remaining: 75 collecting now: 'U.S. Route 30 in Indiana|2011-05-29T01:35:31Z.html' done in 0.014134 average: 0.3593231703296704
Remaining: 74 collecting now: 'Fair dealing in United Kingdom law|2018-03-07T19:24:33Z.html' done in 0.110379 average: 0.3586411315068494
Remaining: 73 collecting now: 'Hussein of Jordan|2011-12-22T21:22:58Z.html' done in 0.433834 average: 0.3588465765027323
Remaining: 72 collecting now: 'U.S. Route 30 in Indiana|2009-07-13T04:25:06Z.html' done in 0.435756 average: 0.35905613896457766
Remaining: 71 collecting now: 'U.S. Route 30 in Indiana|2010-06-22T04:35:12Z.html' done in 0.072045 average: 0.3582762173913044
Remaining: 70 collecting now: 'Chachani|2019-01-11T01:11:09Z.html' done in 0.06996 average: 0.35749487262872637
Remaining: 69 collecting now: 'Hussein of Jordan|2010-09-24T16:38:43Z.html' done in 0.167266 average: 0.35698074054054063
Remaining: 68 collecting now: 'Hussein of Jordan|2012-10-27T10:06:25Z.html' done in 0.438357 average: 0.3572000835579516
Remaining: 67 collecting now: 'Chachani|2006-05-15T07:45:05Z.html' done in 0.421806 average: 0.3573737553763442
Remaining: 66 collecting now: 'Roderigo Lopez|2006-03-29T04:28:11Z.html' done in 0.02726 average: 0.3564887319034854
Remaining: 65 collecting now: 'Chachani|2010-06-10T21:26:24Z.html' done in 0.045741 average: 0.3556578556149734
Remaining: 64 collecting now: 'Hussein of Jordan|2006-10-31T17:57:13Z.html' done in 0.055116 average: 0.3548564106666668
Remaining: 63 collecting now: 'Hussein of Jordan|2011-04-23T03:12:04Z.html' done in 0.234992 average: 0.35453762234042563
Remaining: 62 collecting now: 'Hussein of Jordan|2003-03-23T18:04:39Z.html' done in 0.543501 average: 0.35503885145888603
Remaining: 61 collecting now: 'U.S. Route 30 in Indiana|2010-02-21T01:25:46Z.html' done in 0.0088 average: 0.3541228756613758
Remaining: 60 collecting now: 'U.S. Route 30 in Indiana|2016-09-22T15:56:43Z.html' done in 0.099959 average: 0.353452258575198
Remaining: 59 collecting now: 'Hussein of Jordan|2019-06-26T11:38:40Z.html' done in 0.27194 average: 0.3532377526315791
Remaining: 58 collecting now: 'Hussein of Jordan|2010-10-28T20:48:55Z.html' done in 2.056351 average: 0.35770786614173244
Remaining: 57 collecting now: 'Roderigo Lopez|2007-11-04T01:35:52Z.html' done in 0.401009 average: 0.3578212198952881
Remaining: 56 collecting now: 'U.S. Route 30 in Indiana|2012-03-06T16:50:21Z.html' done in 0.052831 average: 0.3570249007832899
Remaining: 55 collecting now: 'U.S. Route 30 in Indiana|2019-09-25T08:44:07Z.html' done in 0.061806 average: 0.3562561015625001
Remaining: 54 collecting now: 'Hussein of Jordan|2009-04-27T18:50:47Z.html' done in 0.176483 average: 0.3557891584415585
Remaining: 53 collecting now: 'Hussein of Jordan|2015-01-31T16:27:00Z.html' done in 0.226935 average: 0.3554553393782384
Remaining: 52 collecting now: 'Hussein of Jordan|2016-03-14T06:19:20Z.html' done in 0.494848 average: 0.355815527131783
Remaining: 51 collecting now: 'Roderigo Lopez|2008-04-24T20:34:18Z.html' done in 0.549634 average: 0.35631505927835055
Remaining: 50 collecting now: 'Hussein of Jordan|2012-01-27T17:33:44Z.html' done in 0.078198 average: 0.3556001053984576
Remaining: 49 collecting now: 'U.S. Route 30 in Indiana|2014-06-17T15:34:07Z.html' done in 0.383199 average: 0.3556708717948718
Remaining: 48 collecting now: 'Hussein of Jordan|2014-10-23T07:03:03Z.html' done in 0.149943 average: 0.3551447135549872
Remaining: 47 collecting now: 'U.S. Route 30 in Indiana|2009-05-30T16:21:44Z.html' done in 0.456593 average: 0.3554035102040816
Remaining: 46 collecting now: 'Hussein of Jordan|2013-07-31T13:50:06Z.html' done in 0.103758 average: 0.35476319083969465
Remaining: 45 collecting now: 'Hussein of Jordan|2018-10-17T17:09:27Z.html' done in 0.435104 average: 0.3549671015228426
Remaining: 44 collecting now: 'Roderigo Lopez|2015-12-31T09:40:39Z.html' done in 2.139763 average: 0.3594855721518987
Remaining: 43 collecting now: 'Hussein of Jordan|2010-04-28T13:46:01Z.html' done in 0.20506 average: 0.35909560858585854
Remaining: 42 collecting now: 'U.S. Route 30 in Indiana|2010-09-12T08:34:35Z.html' done in 0.41132 average: 0.35922715617128453
Remaining: 41 collecting now: 'Chachani|2014-02-11T22:25:58Z.html' done in 0.089264 average: 0.3585488567839195
Remaining: 40 collecting now: 'U.S. Route 30 in Indiana|2014-09-17T00:37:18Z.html' done in 0.044896 average: 0.3577627593984961
Remaining: 39 collecting now: 'U.S. Route 30 in Indiana|2017-08-19T01:41:48Z.html' done in 0.167629 average: 0.3572874249999999
Remaining: 38 collecting now: 'Hussein of Jordan|2012-02-24T05:20:50Z.html' done in 0.236243 average: 0.3569855685785535
Remaining: 37 collecting now: 'Hussein of Jordan|2007-12-31T15:52:49Z.html' done in 0.610702 average: 0.3576167039800994
Remaining: 36 collecting now: 'Hussein of Jordan|2018-06-29T16:44:55Z.html' done in 0.36399 average: 0.3576325186104217
Remaining: 35 collecting now: 'Roderigo Lopez|2008-07-25T08:57:03Z.html' done in 2.54782 average: 0.36305377475247513
Remaining: 34 collecting now: 'Chachani|2010-02-26T19:55:33Z.html' done in 0.100172 average: 0.36240468395061715
Remaining: 33 collecting now: 'Roderigo Lopez|2010-09-15T05:16:57Z.html' done in 0.066821 average: 0.36167664532019694
Remaining: 32 collecting now: 'U.S. Route 30 in Indiana|2012-08-30T20:52:01Z.html' done in 0.079567 average: 0.3609835012285011
Remaining: 31 collecting now: 'U.S. Route 30 in Indiana|2019-07-21T21:14:48Z.html' done in 0.191133 average: 0.3605672009803921
Remaining: 30 collecting now: 'Chachani|2013-10-24T20:09:56Z.html' done in 0.265356 average: 0.3603344107579461
Remaining: 29 collecting now: 'Fair dealing in United Kingdom law|2013-05-07T12:42:32Z.html' done in 0.060842 average: 0.35960394146341457
Remaining: 28 collecting now: 'Hussein of Jordan|2015-08-29T02:36:42Z.html' done in 0.27217 average: 0.35939120681265196
Remaining: 27 collecting now: 'U.S. Route 30 in Indiana|2017-09-17T10:20:57Z.html' done in 0.506686 average: 0.35974871844660183
Remaining: 26 collecting now: 'Hussein of Jordan|2014-07-31T23:04:13Z.html' done in 0.231926 average: 0.3594392203389829
Remaining: 25 collecting now: 'Hussein of Jordan|2004-10-15T23:47:44Z.html' done in 0.590287 average: 0.35999682367149743
Remaining: 24 collecting now: 'Hussein of Jordan|2017-08-31T22:25:14Z.html' done in 0.197367 average: 0.3596049445783131
Remaining: 23 collecting now: 'Roderigo Lopez|2010-08-16T19:09:40Z.html' done in 1.147338 average: 0.361498533653846
Remaining: 22 collecting now: 'Roderigo Lopez|2015-07-27T08:30:49Z.html' done in 0.051976 average: 0.3607562733812948
Remaining: 21 collecting now: 'Chachani|2017-06-18T20:14:30Z.html' done in 0.254848 average: 0.36050290430621995
Remaining: 20 collecting now: 'Hussein of Jordan|2007-07-26T17:40:36Z.html' done in 0.146691 average: 0.359992613365155
Remaining: 19 collecting now: 'U.S. Route 30 in Indiana|2009-02-08T23:25:24Z.html' done in 0.23154 average: 0.3596867738095237
Remaining: 18 collecting now: 'U.S. Route 30 in Indiana|2012-02-28T00:37:26Z.html' done in 0.06002 average: 0.35897497624703073
Remaining: 17 collecting now: 'Hussein of Jordan|2003-02-09T06:05:56Z.html' done in 0.078019 average: 0.3583092037914691
Remaining: 16 collecting now: 'U.S. Route 30 in Indiana|2006-06-09T14:11:52Z.html' done in 0.010565 average: 0.35748711347517725
Remaining: 15 collecting now: 'Roderigo Lopez|2007-03-25T18:18:59Z.html' done in 0.007348 average: 0.35666131367924525
Remaining: 14 collecting now: 'Roderigo Lopez|2012-07-27T12:59:36Z.html' done in 0.048103 average: 0.355935294117647
Remaining: 13 collecting now: 'Roderigo Lopez|2010-05-10T03:26:49Z.html' done in 0.068359 average: 0.3552602323943661
Remaining: 12 collecting now: 'Hussein of Jordan|2006-11-27T18:10:43Z.html' done in 0.063498 average: 0.3545769484777517
Remaining: 11 collecting now: 'Hussein of Jordan|2005-06-17T22:26:27Z.html' done in 0.214268 average: 0.35424912383177565
Remaining: 10 collecting now: 'Fair dealing in United Kingdom law|2015-04-19T14:16:30Z.html' done in 0.072435 average: 0.35359221445221445
Remaining: 9 collecting now: 'Hussein of Jordan|2006-08-30T11:45:06Z.html' done in 0.251046 average: 0.3533537348837209
Remaining: 8 collecting now: 'Hussein of Jordan|2004-05-15T09:57:44Z.html' done in 0.184782 average: 0.35296261716937355
Remaining: 7 collecting now: 'Hussein of Jordan|2017-05-30T01:06:15Z.html' done in 0.163858 average: 0.352524875
Remaining: 6 collecting now: 'Hussein of Jordan|2006-09-28T22:19:20Z.html' done in 0.710502 average: 0.35335161200923787
Remaining: 5 collecting now: 'U.S. Route 30 in Indiana|2012-06-29T13:45:15Z.html' done in 0.30832 average: 0.35324785253456226
Remaining: 4 collecting now: 'Hussein of Jordan|2010-12-27T22:07:02Z.html' done in 0.110521 average: 0.35268985977011497
Remaining: 3 collecting now: 'U.S. Route 30 in Indiana|2015-02-18T16:29:29Z.html' done in 0.632491 average: 0.35333160550458714
Remaining: 2 collecting now: 'Fair dealing in United Kingdom law|2011-10-06T11:44:37Z.html' done in 0.263465 average: 0.35312596109839817
Remaining: 1 collecting now: 'Chachani|2007-06-20T19:08:11Z.html' done in 0.233454 average: 0.3528527374429224
Tempo total : 154.549499
