3504482
1330528
2043655
2510228
58791
421984
6515385
426498
1911942
171020
891547
10418694
7658355
2416726
994533
12890652
166605
4048025
1172044
191846
45492
180475
264379
31497
3130108
1781561
3944073
4026726
346986
7270112
2216513
7588747
8793419
5699529
12628313
2605935
8937659
1725905
157804
2605189
10780921
4444063
406640
2346300
3081812
6129232
14705570
1794467
933237
1101002
9496839
1386541
9870045
3518329
5496661
1176474
7931081
5551355
13144830
5664398
1284488
5792526
11798963
2590103
8258003
589980
8946882
1465376
6332488
8580706
11545641
4798551
3169069
491921
10718497
1758403
11354514
1277064
3328796
12724861
4379797
11830457
