Remaining: 5 collecting now: 'Chachani' done in 1.4e-05 average: 1.4e-05
Remaining: 4 collecting now: 'Hussein of Jordan' done in 19.025774 average: 9.512894
Remaining: 3 collecting now: 'U.S. Route 30 in Indiana' done in 52.710082 average: 23.91195666666667
Remaining: 2 collecting now: 'Roderigo Lopez' done in 16.677168 average: 22.1032595
Remaining: 1 collecting now: 'Fair dealing in United Kingdom law' done in 19.624217 average: 21.607451
Tempo total : 108.037255
