Remaining: 5 collecting now: 'Chachani' done in 1.3e-05 average: 1.3e-05
2017-11-29T01:12:11Z C [('class=C |', 'C ', '', ''), ('class=B\n', '', '', 'B'), ('class="autosigned">—Preceding [[Wikipedia:Signatures|', '"autosigned">—Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', '')]
2017-10-29T22:34:02Z C [('class=C |', 'C ', '', ''), ('class=B\n', '', '', 'B'), ('class="autosigned">—Preceding [[Wikipedia:Signatures|', '"autosigned">—Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', '')]
2017-09-29T09:02:45Z C [('class=C |', 'C ', '', ''), ('class=B\n', '', '', 'B'), ('class="autosigned">—Preceding [[Wikipedia:Signatures|', '"autosigned">—Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', '')]
2017-08-31T22:25:14Z C [('class=C |', 'C ', '', ''), ('class=B\n', '', '', 'B'), ('class="autosigned">—Preceding [[Wikipedia:Signatures|', '"autosigned">—Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', '')]
2017-07-22T07:40:39Z C [('class=C |', 'C ', '', ''), ('class=B\n', '', '', 'B'), ('class="autosigned">—Preceding [[Wikipedia:Signatures|', '"autosigned">—Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', '')]
2017-06-30T23:59:25Z C [('class=C |', 'C ', '', ''), ('class=B\n', '', '', 'B'), ('class="autosigned">—Preceding [[Wikipedia:Signatures|', '"autosigned">—Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', '')]
2017-05-30T01:06:15Z C [('class=C |', 'C ', '', ''), ('class=B\n', '', '', 'B'), ('class="autosigned">—Preceding [[Wikipedia:Signatures|', '"autosigned">—Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', '')]
2017-04-30T07:11:50Z C [('class=C |', 'C ', '', ''), ('class=B\n', '', '', 'B'), ('class="autosigned">—Preceding [[Wikipedia:Signatures|', '"autosigned">—Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', '')]
2017-03-21T04:54:42Z C [('class=C |', 'C ', '', ''), ('class=B\n', '', '', 'B'), ('class="autosigned">—Preceding [[Wikipedia:Signatures|', '"autosigned">—Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', '')]
2017-02-18T16:01:41Z C [('class=C |', 'C ', '', ''), ('class=B\n', '', '', 'B'), ('class="autosigned">—Preceding [[Wikipedia:Signatures|', '"autosigned">—Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', '')]
2017-01-28T06:51:40Z C [('class=C |', 'C ', '', ''), ('class=B\n', '', '', 'B'), ('class="autosigned">—Preceding [[Wikipedia:Signatures|', '"autosigned">—Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', '')]
2016-12-23T14:54:46Z C [('class=C |', 'C ', '', ''), ('class=B\n', '', '', 'B'), ('class="autosigned">—Preceding [[Wikipedia:Signatures|', '"autosigned">—Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', '')]
2016-10-03T09:43:22Z C [('class=C |', 'C ', '', ''), ('class=B\n', '', '', 'B'), ('class="autosigned">—Preceding [[Wikipedia:Signatures|', '"autosigned">—Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', '')]
2016-09-13T22:09:30Z C [('class=C |', 'C ', '', ''), ('class=B\n', '', '', 'B'), ('class="autosigned">—Preceding [[Wikipedia:Signatures|', '"autosigned">—Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', '')]
2016-08-30T17:09:12Z C [('class=C |', 'C ', '', ''), ('class=B\n', '', '', 'B'), ('class="autosigned">—Preceding [[Wikipedia:Signatures|', '"autosigned">—Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', '')]
2016-07-27T20:41:09Z C [('class=C |', 'C ', '', ''), ('class=B\n', '', '', 'B'), ('class="autosigned">—Preceding [[Wikipedia:Signatures|', '"autosigned">—Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', '')]
2016-06-18T05:53:21Z C [('class=C |', 'C ', '', ''), ('class=B\n', '', '', 'B'), ('class="autosigned">—Preceding [[Wikipedia:Signatures|', '"autosigned">—Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', '')]
2016-05-28T15:09:04Z C [('class=C |', 'C ', '', ''), ('class=B\n', '', '', 'B'), ('class="autosigned">—Preceding [[Wikipedia:Signatures|', '"autosigned">—Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', '')]
2016-04-24T23:06:00Z C [('class=C |', 'C ', '', ''), ('class=B\n', '', '', 'B'), ('class="autosigned">—Preceding [[Wikipedia:Signatures|', '"autosigned">—Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', '')]
2016-03-14T06:19:20Z C [('class=C |', 'C ', '', ''), ('class=B\n', '', '', 'B'), ('class="autosigned">—Preceding [[Wikipedia:Signatures|', '"autosigned">—Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', '')]
2016-02-23T13:01:37Z C [('class=C |', 'C ', '', ''), ('class=B\n', '', '', 'B'), ('class="autosigned">—Preceding [[Wikipedia:Signatures|', '"autosigned">—Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', '')]
2016-01-11T23:11:18Z C [('class=C |', 'C ', '', ''), ('class=B\n', '', '', 'B'), ('class="autosigned">—Preceding [[Wikipedia:Signatures|', '"autosigned">—Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', '')]
2015-12-23T19:36:25Z C [('class=C |', 'C ', '', ''), ('class=B\n', '', '', 'B'), ('class="autosigned">—Preceding [[Wikipedia:Signatures|', '"autosigned">—Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', '')]
2015-11-24T23:57:57Z C [('class=C |', 'C ', '', ''), ('class=B\n', '', '', 'B'), ('class="autosigned">—Preceding [[Wikipedia:Signatures|', '"autosigned">—Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', '')]
2015-10-29T14:02:59Z C [('class=C |', 'C ', '', ''), ('class=B\n', '', '', 'B'), ('class="autosigned">—Preceding [[Wikipedia:Signatures|', '"autosigned">—Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', '')]
2015-09-24T20:06:32Z C [('class=C |', 'C ', '', ''), ('class=B\n', '', '', 'B'), ('class="autosigned">—Preceding [[Wikipedia:Signatures|', '"autosigned">—Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', '')]
2015-08-29T02:36:42Z C [('class=C |', 'C ', '', ''), ('class=B\n', '', '', 'B'), ('class="autosigned">—Preceding [[Wikipedia:Signatures|', '"autosigned">—Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', '')]
2015-07-25T14:25:19Z C [('class=C |', 'C ', '', ''), ('class=B\n', '', '', 'B'), ('class="autosigned">—Preceding [[Wikipedia:Signatures|', '"autosigned">—Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', '')]
2015-06-22T12:35:09Z C [('class=C |', 'C ', '', ''), ('class=B\n', '', '', 'B'), ('class="autosigned">—Preceding [[Wikipedia:Signatures|', '"autosigned">—Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', '')]
2015-05-29T12:25:34Z C [('class=C |', 'C ', '', ''), ('class=B\n', '', '', 'B'), ('class="autosigned">—Preceding [[Wikipedia:Signatures|', '"autosigned">—Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', '')]
2015-04-28T03:58:52Z C [('class=C |', 'C ', '', ''), ('class=B\n', '', '', 'B'), ('class="autosigned">—Preceding [[Wikipedia:Signatures|', '"autosigned">—Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', '')]
2015-03-31T16:28:59Z C [('class=C |', 'C ', '', ''), ('class=B\n', '', '', 'B'), ('class="autosigned">—Preceding [[Wikipedia:Signatures|', '"autosigned">—Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', '')]
2015-02-24T05:17:36Z C [('class=C |', 'C ', '', ''), ('class=B\n', '', '', 'B'), ('class="autosigned">—Preceding [[Wikipedia:Signatures|', '"autosigned">—Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', '')]
2015-01-31T16:27:00Z C [('class=C |', 'C ', '', ''), ('class=B\n', '', '', 'B'), ('class="autosigned">—Preceding [[Wikipedia:Signatures|', '"autosigned">—Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', '')]
2014-11-22T07:21:42Z C [('class=C |', 'C ', '', ''), ('class=B\n', '', '', 'B'), ('class="autosigned">—Preceding [[Wikipedia:Signatures|', '"autosigned">—Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', '')]
2014-10-23T07:03:03Z C [('class=C |', 'C ', '', ''), ('class=B\n', '', '', 'B'), ('class="autosigned">—Preceding [[Wikipedia:Signatures|', '"autosigned">—Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', '')]
2014-09-11T20:55:28Z C [('class=C |', 'C ', '', ''), ('class=B\n', '', '', 'B'), ('class="autosigned">—Preceding [[Wikipedia:Signatures|', '"autosigned">—Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', '')]
2014-08-26T23:27:45Z C [('class=C |', 'C ', '', ''), ('class=B\n', '', '', 'B'), ('class="autosigned">—Preceding [[Wikipedia:Signatures|', '"autosigned">—Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', '')]
2014-07-31T23:04:13Z C [('class=C |', 'C ', '', ''), ('class=B\n', '', '', 'B'), ('class="autosigned">—Preceding [[Wikipedia:Signatures|', '"autosigned">—Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', '')]
2014-06-19T21:26:47Z C [('class=C |', 'C ', '', ''), ('class=B\n', '', '', 'B'), ('class="autosigned">—Preceding [[Wikipedia:Signatures|', '"autosigned">—Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', '')]
2014-05-06T10:59:05Z C [('class=C |', 'C ', '', ''), ('class=B\n', '', '', 'B'), ('class="autosigned">—Preceding [[Wikipedia:Signatures|', '"autosigned">—Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', '')]
2014-04-30T19:37:14Z C [('class=C |', 'C ', '', ''), ('class=B\n', '', '', 'B'), ('class="autosigned">—Preceding [[Wikipedia:Signatures|', '"autosigned">—Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', '')]
2014-03-28T12:26:42Z C [('class=C |', 'C ', '', ''), ('class=B\n', '', '', 'B'), ('class="autosigned">—Preceding [[Wikipedia:Signatures|', '"autosigned">—Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', '')]
2014-02-25T09:54:48Z C [('class=C |', 'C ', '', ''), ('class=B\n', '', '', 'B'), ('class="autosigned">—Preceding [[Wikipedia:Signatures|', '"autosigned">—Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', '')]
2014-01-15T05:27:19Z C [('class=C |', 'C ', '', ''), ('class=B\n', '', '', 'B'), ('class="autosigned">—Preceding [[Wikipedia:Signatures|', '"autosigned">—Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', '')]
2013-12-31T21:24:55Z C [('class=C |', 'C ', '', ''), ('class=B\n', '', '', 'B'), ('class="autosigned">—Preceding [[Wikipedia:Signatures|', '"autosigned">—Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', '')]
2013-11-13T09:19:28Z C [('class=C |', 'C ', '', ''), ('class=B\n', '', '', 'B'), ('class="autosigned">—Preceding [[Wikipedia:Signatures|', '"autosigned">—Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', '')]
2013-10-11T01:50:38Z C [('class=C |', 'C ', '', ''), ('class=B\n', '', '', 'B'), ('class="autosigned">—Preceding [[Wikipedia:Signatures|', '"autosigned">—Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', ''), ('class="autosigned">— Preceding [[Wikipedia:Signatures|', '"autosigned">— Preceding [[Wikipedia:Signatures', '', '')]
